season,game_id,cfbd_total,sbro_total,discrepancy,totals_confidence,totals_market_quality_flag
2014,400547761,,44.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547794,,56.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548087,,52.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548251,,60.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548252,,62.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548321,,62.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547724,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400609076,,72.5,,sbro_heuristic_only_unvalidated,single_source
2014,400609055,,64.0,,sbro_heuristic_only_unvalidated,single_source
2014,400609098,,49.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547902,,68.5,,sbro_heuristic_only_unvalidated,single_source
2014,400608167,,64.0,,sbro_heuristic_only_unvalidated,single_source
2014,400609096,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547903,,71.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547901,,57.5,,sbro_heuristic_only_unvalidated,single_source
2014,400609154,,70.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547725,,57.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547726,,43.5,,sbro_heuristic_only_unvalidated,single_source
2014,400609077,,67.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547727,,41.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548461,,56.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610221,,57.5,,sbro_heuristic_only_unvalidated,single_source
2014,400610197,62.75,62.5,0.25,cross_validated_vs_cfbd,verified
2014,400610202,,45.5,,sbro_heuristic_only_unvalidated,single_source
2014,400610198,,59.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610201,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610225,,56.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610203,,,,,missing
2014,400610199,51.0,52.0,1.0,cross_validated_vs_cfbd,source_variance
2014,400610205,,67.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610204,,58.5,,sbro_heuristic_only_unvalidated,single_source
2014,400610222,,54.5,,sbro_heuristic_only_unvalidated,single_source
2014,400610212,,72.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610209,,48.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610211,,64.5,,sbro_heuristic_only_unvalidated,single_source
2014,400610220,,63.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610207,,50.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610216,62.0,62.0,0.0,cross_validated_vs_cfbd,verified
2014,400548008,52.75,52.0,0.75,cross_validated_vs_cfbd,source_variance
2014,400547728,,48.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548005,62.0,63.5,1.5,cross_validated_vs_cfbd,source_conflict
2014,400548094,,27.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548170,,27.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547936,,24.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547649,,16.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547994,,38.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547844,,33.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548105,,38.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547821,,14.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548015,,41.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548408,,32.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548262,,28.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548261,,,,,missing
2014,400548187,,28.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548178,51.0,51.0,0.0,cross_validated_vs_cfbd,verified
2014,400547786,55.5,52.5,3.0,cross_validated_vs_cfbd,source_conflict
2014,400548018,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610180,,60.0,,sbro_heuristic_only_unvalidated,single_source
2014,400610181,,,,,missing
2014,400548011,,56.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547648,75.0,74.0,1.0,cross_validated_vs_cfbd,source_variance
2014,400547843,,54.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547729,,50.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548184,,67.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548013,,51.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547657,,56.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547653,,44.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548395,,49.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548099,,50.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548017,,58.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548182,,65.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548260,,52.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547654,,53.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547929,,52.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547961,,50.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547976,,59.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548103,,52.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547656,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548185,,66.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547650,,64.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547796,,59.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547803,,64.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547752,,64.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548014,,58.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548411,,,,,missing
2014,400547846,,47.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548180,,51.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548181,,54.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547662,,54.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547688,,42.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548281,,,,,missing
2014,400548323,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547640,50.0,50.0,0.0,cross_validated_vs_cfbd,verified
2014,400547641,54.0,54.0,0.0,cross_validated_vs_cfbd,verified
2014,400548003,,64.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547644,,56.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548171,,53.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548177,59.5,,,,single_source
2014,400553383,,57.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547952,,34.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547815,,14.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547820,50.5,50.0,0.5,cross_validated_vs_cfbd,verified
2014,400547642,43.75,43.5,0.25,cross_validated_vs_cfbd,verified
2014,400548402,61.0,60.5,0.5,cross_validated_vs_cfbd,verified
2014,400548169,52.0,,,,single_source
2014,400547829,,,,,missing
2014,400547647,46.5,45.5,1.0,cross_validated_vs_cfbd,source_variance
2014,400547993,61.0,61.0,0.0,cross_validated_vs_cfbd,verified
2014,400547982,,54.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547943,,54.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547988,50.0,49.0,1.0,cross_validated_vs_cfbd,source_variance
2014,400548010,,58.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547802,,58.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547762,65.0,64.5,0.5,cross_validated_vs_cfbd,verified
2014,400547835,53.5,53.0,0.5,cross_validated_vs_cfbd,verified
2014,400547834,,56.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548398,,56.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547740,55.5,56.0,0.5,cross_validated_vs_cfbd,verified
2014,400548000,49.5,49.0,0.5,cross_validated_vs_cfbd,verified
2014,400548172,58.5,58.0,0.5,cross_validated_vs_cfbd,verified
2014,400547968,51.75,50.5,1.25,cross_validated_vs_cfbd,source_variance
2014,400547975,63.75,64.0,0.25,cross_validated_vs_cfbd,verified
2014,400548097,,47.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548009,,54.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547836,,47.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548102,,61.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548104,52.75,53.5,0.75,cross_validated_vs_cfbd,source_variance
2014,400547953,,57.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548186,,67.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547826,,46.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547652,,57.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547944,,56.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548385,,63.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548002,,63.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548029,,60.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548204,,53.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548283,,67.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548215,,57.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548220,,47.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548350,,56.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547769,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548155,,56.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548248,,46.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547770,,62.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548308,,63.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547712,,49.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548075,,47.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548332,,45.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548239,,56.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548158,,47.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548093,,29.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547838,,34.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547780,,35.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548100,,5.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548397,,46.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547804,,41.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547842,,46.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548393,,41.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548423,,3.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548372,,20.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548371,,25.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547808,,,,,missing
2014,400548012,,16.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547731,,23.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547643,,39.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548174,,24.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548190,,55.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547977,,25.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547991,,3.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547667,,23.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547645,,39.5,,sbro_heuristic_only_unvalidated,single_source
2014,400548118,,7.0,,sbro_heuristic_only_unvalidated,single_source
2014,400547960,,62.5,,sbro_heuristic_only_unvalidated,single_source
2014,400547840,,7.0,,sbro_heuristic_only_unvalidated,single_source
2014,400548403,,54.0,,sbro_heuristic_only_unvalidated,single_source
2015,400764857,,58.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763400,,60.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756890,,73.5,,sbro_heuristic_only_unvalidated,single_source
2015,400764858,,55.0,,sbro_heuristic_only_unvalidated,single_source
2015,400787114,,59.0,,sbro_heuristic_only_unvalidated,single_source
2015,400791346,,46.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763412,,70.5,,sbro_heuristic_only_unvalidated,single_source
2015,400787302,,57.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756894,,52.0,,sbro_heuristic_only_unvalidated,single_source
2015,400787107,,60.5,,sbro_heuristic_only_unvalidated,single_source
2015,400764855,,69.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763470,,55.5,,sbro_heuristic_only_unvalidated,single_source
2015,400756888,,53.0,,sbro_heuristic_only_unvalidated,single_source
2015,400787345,,43.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763646,,56.5,,sbro_heuristic_only_unvalidated,single_source
2015,400603827,,44.5,,sbro_heuristic_only_unvalidated,single_source
2015,400852723,,71.5,,sbro_heuristic_only_unvalidated,single_source
2015,400852725,,56.0,,sbro_heuristic_only_unvalidated,single_source
2015,400852730,,51.0,,sbro_heuristic_only_unvalidated,single_source
2015,400852727,,64.5,,sbro_heuristic_only_unvalidated,single_source
2015,400852728,,61.5,,sbro_heuristic_only_unvalidated,single_source
2015,400852729,,49.5,,sbro_heuristic_only_unvalidated,single_source
2015,400852733,,64.0,,sbro_heuristic_only_unvalidated,single_source
2015,400852732,,46.0,,sbro_heuristic_only_unvalidated,single_source
2015,400852731,,57.0,,sbro_heuristic_only_unvalidated,single_source
2015,400852737,,51.5,,sbro_heuristic_only_unvalidated,single_source
2015,400852736,,58.5,,sbro_heuristic_only_unvalidated,single_source
2015,400852738,,,,,missing
2015,400852734,,49.0,,sbro_heuristic_only_unvalidated,single_source
2015,400852735,,40.0,,sbro_heuristic_only_unvalidated,single_source
2015,400852741,73.5,73.5,0.0,cross_validated_vs_cfbd,verified
2015,400852739,,44.0,,sbro_heuristic_only_unvalidated,single_source
2015,400852740,,56.0,,sbro_heuristic_only_unvalidated,single_source
2015,400852742,,61.0,,sbro_heuristic_only_unvalidated,single_source
2015,400852743,,50.5,,sbro_heuristic_only_unvalidated,single_source
2015,400756902,,,,,missing
2015,400763594,,,,,missing
2015,400763416,,59.5,,sbro_heuristic_only_unvalidated,single_source
2015,400787306,,56.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763500,,59.5,,sbro_heuristic_only_unvalidated,single_source
2015,400603863,,63.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763507,,53.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756906,,58.5,,sbro_heuristic_only_unvalidated,single_source
2015,400757020,,,,,missing
2015,400763398,,57.5,,sbro_heuristic_only_unvalidated,single_source
2015,400756882,,,,,missing
2015,400603840,,62.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763593,,44.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763399,,57.5,,sbro_heuristic_only_unvalidated,single_source
2015,400603839,,60.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756883,,44.0,,sbro_heuristic_only_unvalidated,single_source
2015,400852713,,67.0,,sbro_heuristic_only_unvalidated,single_source
2015,400852714,,56.5,,sbro_heuristic_only_unvalidated,single_source
2015,400852715,,44.0,,sbro_heuristic_only_unvalidated,single_source
2015,400852716,,62.5,,sbro_heuristic_only_unvalidated,single_source
2015,400603838,,65.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763404,,56.5,,sbro_heuristic_only_unvalidated,single_source
2015,400756901,,61.5,,sbro_heuristic_only_unvalidated,single_source
2015,400603832,58.0,58.0,0.0,cross_validated_vs_cfbd,verified
2015,400763403,,48.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756900,,,,,missing
2015,400763587,,68.0,,sbro_heuristic_only_unvalidated,single_source
2015,400603830,,54.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763407,,55.0,,sbro_heuristic_only_unvalidated,single_source
2015,400787115,,,,,missing
2015,400756907,,57.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756911,,56.0,,sbro_heuristic_only_unvalidated,single_source
2015,400757019,,46.0,,sbro_heuristic_only_unvalidated,single_source
2015,400760492,,47.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763414,,50.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763502,,70.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763506,,47.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763508,,52.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756916,,41.0,,sbro_heuristic_only_unvalidated,single_source
2015,400757016,,61.0,,sbro_heuristic_only_unvalidated,single_source
2015,400787119,,52.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763409,,47.5,,sbro_heuristic_only_unvalidated,single_source
2015,400757022,,59.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756915,,50.0,,sbro_heuristic_only_unvalidated,single_source
2015,400787308,,56.5,,sbro_heuristic_only_unvalidated,single_source
2015,400603864,,53.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763410,,63.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763595,,53.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763597,60.0,59.5,0.5,cross_validated_vs_cfbd,verified
2015,400787419,,54.0,,sbro_heuristic_only_unvalidated,single_source
2015,400603867,,55.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763413,,49.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763501,,56.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763503,,54.0,,sbro_heuristic_only_unvalidated,single_source
2015,400764862,,55.5,,sbro_heuristic_only_unvalidated,single_source
2015,400764863,,71.5,,sbro_heuristic_only_unvalidated,single_source
2015,400787415,,64.0,,sbro_heuristic_only_unvalidated,single_source
2015,400787117,,58.5,,sbro_heuristic_only_unvalidated,single_source
2015,400757023,,46.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756919,54.0,54.0,0.0,cross_validated_vs_cfbd,verified
2015,400756920,,47.5,,sbro_heuristic_only_unvalidated,single_source
2015,400787241,,63.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763514,,67.5,,sbro_heuristic_only_unvalidated,single_source
2015,400603850,,52.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763420,,69.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763512,,54.5,,sbro_heuristic_only_unvalidated,single_source
2015,400757026,,50.5,,sbro_heuristic_only_unvalidated,single_source
2015,400603852,,54.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756922,,56.5,,sbro_heuristic_only_unvalidated,single_source
2015,400757027,,58.0,,sbro_heuristic_only_unvalidated,single_source
2015,400757030,,71.0,,sbro_heuristic_only_unvalidated,single_source
2015,400603854,,50.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763418,,70.5,,sbro_heuristic_only_unvalidated,single_source
2015,400603858,,64.5,,sbro_heuristic_only_unvalidated,single_source
2015,400757029,,53.0,,sbro_heuristic_only_unvalidated,single_source
2015,400603856,,41.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756921,,50.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763516,,59.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763419,,56.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756924,,63.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756930,,49.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763510,,52.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763511,,50.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763513,,47.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763600,59.5,59.5,0.0,cross_validated_vs_cfbd,verified
2015,400756927,,47.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763605,,53.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763417,,52.0,,sbro_heuristic_only_unvalidated,single_source
2015,400764864,,71.5,,sbro_heuristic_only_unvalidated,single_source
2015,400764869,,55.0,,sbro_heuristic_only_unvalidated,single_source
2015,400787311,,61.5,,sbro_heuristic_only_unvalidated,single_source
2015,400756923,,59.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756929,,49.0,,sbro_heuristic_only_unvalidated,single_source
2015,400764865,,59.5,,sbro_heuristic_only_unvalidated,single_source
2015,400787418,,73.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756908,,60.5,,sbro_heuristic_only_unvalidated,single_source
2015,400756913,,66.0,,sbro_heuristic_only_unvalidated,single_source
2015,400787305,,43.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756928,,45.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763598,,49.5,,sbro_heuristic_only_unvalidated,single_source
2015,400756918,,44.0,,sbro_heuristic_only_unvalidated,single_source
2015,400787307,,,,,missing
2015,400763504,,50.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756893,,64.5,,sbro_heuristic_only_unvalidated,single_source
2015,400787120,,61.5,,sbro_heuristic_only_unvalidated,single_source
2015,400757024,,,,,missing
2015,400756914,,59.0,,sbro_heuristic_only_unvalidated,single_source
2015,400764866,,58.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763509,,72.0,,sbro_heuristic_only_unvalidated,single_source
2015,400757032,,,,,missing
2015,400603851,,69.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756925,,57.0,,sbro_heuristic_only_unvalidated,single_source
2015,400757028,,56.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763603,,65.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763606,,66.5,,sbro_heuristic_only_unvalidated,single_source
2015,400603853,,53.0,,sbro_heuristic_only_unvalidated,single_source
2015,400757034,,58.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756926,,48.5,,sbro_heuristic_only_unvalidated,single_source
2015,400757031,,50.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763421,,58.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763515,,47.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763604,,60.0,,sbro_heuristic_only_unvalidated,single_source
2015,400787243,,47.5,,sbro_heuristic_only_unvalidated,single_source
2015,400757033,,66.5,,sbro_heuristic_only_unvalidated,single_source
2015,400764870,,70.5,,sbro_heuristic_only_unvalidated,single_source
2015,400757035,,47.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756931,,48.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763524,,62.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763520,,55.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763425,,83.5,,sbro_heuristic_only_unvalidated,single_source
2015,400603847,,,,,missing
2015,400763422,,74.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763583,,61.5,,sbro_heuristic_only_unvalidated,single_source
2015,400603845,,73.5,,sbro_heuristic_only_unvalidated,single_source
2015,400603849,,46.0,,sbro_heuristic_only_unvalidated,single_source
2015,400757036,,,,,missing
2015,400603841,,53.5,,sbro_heuristic_only_unvalidated,single_source
2015,400757039,,63.0,,sbro_heuristic_only_unvalidated,single_source
2015,400603842,,61.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763523,,48.5,,sbro_heuristic_only_unvalidated,single_source
2015,400757037,,62.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756933,,55.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763519,,48.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763527,,52.5,,sbro_heuristic_only_unvalidated,single_source
2015,400787420,,61.0,,sbro_heuristic_only_unvalidated,single_source
2015,400764867,,39.0,,sbro_heuristic_only_unvalidated,single_source
2015,400603859,,54.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763601,,46.0,,sbro_heuristic_only_unvalidated,single_source
2015,400787442,,62.0,,sbro_heuristic_only_unvalidated,single_source
2015,400787242,,54.5,,sbro_heuristic_only_unvalidated,single_source
2015,400764868,,52.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763424,,61.0,,sbro_heuristic_only_unvalidated,single_source
2015,400603846,,44.0,,sbro_heuristic_only_unvalidated,single_source
2015,400603848,,45.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763423,,63.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763522,,65.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763526,,74.5,,sbro_heuristic_only_unvalidated,single_source
2015,400756938,,54.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756932,,44.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763609,,55.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763426,,57.0,,sbro_heuristic_only_unvalidated,single_source
2015,400787246,,59.0,,sbro_heuristic_only_unvalidated,single_source
2015,400603844,,51.5,,sbro_heuristic_only_unvalidated,single_source
2015,400756937,,50.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763518,,54.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763521,,47.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763525,,40.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763608,,47.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763610,,54.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763613,,66.5,,sbro_heuristic_only_unvalidated,single_source
2015,400787245,53.25,53.0,0.25,cross_validated_vs_cfbd,verified
2015,400763517,,61.5,,sbro_heuristic_only_unvalidated,single_source
2015,400757040,,,,,missing
2015,400760493,,55.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763612,,56.0,,sbro_heuristic_only_unvalidated,single_source
2015,400787313,53.75,53.5,0.25,cross_validated_vs_cfbd,verified
2015,400787314,,58.0,,sbro_heuristic_only_unvalidated,single_source
2015,400603843,,59.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756936,,55.5,,sbro_heuristic_only_unvalidated,single_source
2015,400764872,,73.0,,sbro_heuristic_only_unvalidated,single_source
2015,400787443,,66.5,,sbro_heuristic_only_unvalidated,single_source
2015,400787244,,52.0,,sbro_heuristic_only_unvalidated,single_source
2015,400764873,,70.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763614,,43.5,,sbro_heuristic_only_unvalidated,single_source
2015,400764875,,57.5,,sbro_heuristic_only_unvalidated,single_source
2015,400764874,,44.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763529,,65.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763531,,53.0,,sbro_heuristic_only_unvalidated,single_source
2015,400603878,,50.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763430,,72.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763431,,88.5,,sbro_heuristic_only_unvalidated,single_source
2015,400756935,,58.0,,sbro_heuristic_only_unvalidated,single_source
2015,400756934,,56.5,,sbro_heuristic_only_unvalidated,single_source
2015,400787247,,65.0,,sbro_heuristic_only_unvalidated,single_source
2015,400768337,,76.5,,sbro_heuristic_only_unvalidated,single_source
2015,400756940,48.5,49.0,0.5,cross_validated_vs_cfbd,verified
2015,400757042,,61.5,,sbro_heuristic_only_unvalidated,single_source
2015,400603879,50.75,51.0,0.25,cross_validated_vs_cfbd,verified
2015,400603881,,63.5,,sbro_heuristic_only_unvalidated,single_source
2015,400756941,,46.0,,sbro_heuristic_only_unvalidated,single_source
2015,400603885,,63.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763428,,60.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763532,,40.5,,sbro_heuristic_only_unvalidated,single_source
2015,400757041,,59.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763533,,46.5,,sbro_heuristic_only_unvalidated,single_source
2015,400763429,,48.0,,sbro_heuristic_only_unvalidated,single_source
2015,400763530,,46.5,,sbro_heuristic_only_unvalidated,single_source
2015,400757044,,73.0,,sbro_heuristic_only_unvalidated,single_source
2015,400603883,,42.5,,sbro_heuristic_only_unvalidated,single_source
2015,400760494,,44.0,,sbro_heuristic_only_unvalidated,single_source
